indicator_id,region_id,date,value,zip
ZSFH,94766,2000-06-30,107352.67,85053
ZSFH,94766,2000-05-31,106665.44,85053
ZSFH,94766,2000-04-30,105838.6,85053
ZSFH,94766,2000-03-31,105092.76,85053
ZSFH,94766,2000-02-29,104767.39,85053
ZSFH,94766,2000-01-31,104537.51,85053
ZSFH,94766,1999-12-31,114511.0,85053
ZSFH,94766,1999-11-30,114035.0,85053
ZSFH,94766,1999-10-31,113452.0,85053
ZSFH,94766,1999-09-30,112895.0,85053
ZSFH,94766,1999-08-31,112351.0,85053
ZSFH,94766,1999-07-31,111714.0,85053
ZSFH,94766,1999-06-30,110903.0,85053
ZSFH,94766,1999-05-31,110084.0,85053
ZSFH,94766,1999-04-30,109615.0,85053
ZSFH,94766,1999-03-31,109212.0,85053
ZSFH,94766,1999-02-28,108920.0,85053
ZSFH,94766,1999-01-31,108535.0,85053
ZSFH,94766,1998-12-31,108154.0,85053
ZSFH,94766,1998-11-30,107541.0,85053
ZSFH,94766,1998-10-31,107049.0,85053
ZSFH,94766,1998-09-30,106519.0,85053
ZSFH,94766,1998-08-31,106003.0,85053
ZSFH,94766,1998-07-31,105375.0,85053
ZSFH,94766,1998-06-30,104861.0,85053
ZSFH,94766,1998-05-31,104378.0,85053
ZSFH,94766,1998-04-30,103961.0,85053
ZSFH,94766,1998-03-31,103571.0,85053
ZSFH,94766,1998-02-28,103183.0,85053
ZSFH,94766,1998-01-31,102744.0,85053
ZSFH,94766,1997-12-31,102308.0,85053
ZSFH,94766,1997-11-30,101997.0,85053
ZSFH,94766,1997-10-31,101670.0,85053
ZSFH,94766,1997-09-30,101335.0,85053
ZSFH,94766,1997-08-31,100924.0,85053
ZSFH,94766,1997-07-31,100706.0,85053
ZSFH,94766,1997-06-30,100526.0,85053
ZSFH,94766,1997-05-31,100357.0,85053
ZSFH,94766,1997-04-30,99996.0,85053
ZSFH,94766,1997-03-31,99585.0,85053
ZSFH,94766,1997-02-28,99152.0,85053
ZSFH,94766,1997-01-31,98785.0,85053
ZSFH,94766,1996-12-31,98398.0,85053
ZSFH,94766,1996-11-30,97977.0,85053
ZSFH,94766,1996-10-31,97532.0,85053
ZSFH,94766,1996-09-30,97103.0,85053
ZSFH,94766,1996-08-31,96719.0,85053
ZSFH,94766,1996-07-31,96251.0,85053
ZSFH,94766,1996-06-30,95727.0,85053
ZSFH,94766,1996-05-31,95177.0,85053
ZSFH,94766,1996-04-30,94679.0,85053
ZSFH,94766,1996-03-31,94186.0,85053
ZSFH,94766,1996-02-29,93938.0,85053
ZSFH,94766,1996-01-31,93671.0,85053
ZSFH,94765,2024-05-31,366196.64,85051
ZSFH,94765,2024-04-30,364672.95,85051
ZSFH,94765,2024-03-31,362926.56,85051
ZSFH,94765,2024-02-29,361687.47,85051
ZSFH,94765,2024-01-31,361052.38,85051
ZSFH,94765,2023-12-31,360349.22,85051
ZSFH,94765,2023-11-30,359006.17,85051
ZSFH,94765,2023-10-31,356906.55,85051
ZSFH,94765,2023-09-30,354008.87,85051
ZSFH,94765,2023-08-31,350720.6,85051
ZSFH,94765,2023-07-31,347177.43,85051
ZSFH,94765,2023-06-30,344550.87,85051
ZSFH,94765,2023-05-31,342839.92,85051
ZSFH,94765,2023-04-30,341834.74,85051
ZSFH,94765,2023-03-31,342291.06,85051
ZSFH,94765,2023-02-28,344799.45,85051
ZSFH,94765,2023-01-31,350119.09,85051
ZSFH,94765,2022-12-31,357097.21,85051
ZSFH,94765,2022-11-30,364410.1,85051
ZSFH,94765,2022-10-31,371643.41,85051
ZSFH,94765,2022-09-30,378240.05,85051
ZSFH,94765,2022-08-31,383460.94,85051
ZSFH,94765,2022-07-31,384760.44,85051
ZSFH,94765,2022-06-30,381736.52,85051
ZSFH,94765,2022-05-31,375201.39,85051
ZSFH,94765,2022-04-30,367190.09,85051
ZSFH,94765,2022-03-31,358744.04,85051
ZSFH,94765,2022-02-28,350875.09,85051
ZSFH,94765,2022-01-31,344417.66,85051
ZSFH,94765,2021-12-31,338719.56,85051
ZSFH,94765,2021-11-30,333455.23,85051
ZSFH,94765,2021-10-31,328155.06,85051
ZSFH,94765,2021-09-30,323054.81,85051
ZSFH,94765,2021-08-31,317201.89,85051
ZSFH,94765,2021-07-31,309867.2,85051
ZSFH,94765,2021-06-30,301717.62,85051
ZSFH,94765,2021-05-31,293897.27,85051
ZSFH,94765,2021-04-30,286778.08,85051
ZSFH,94765,2021-03-31,280312.76,85051
ZSFH,94765,2021-02-28,274249.79,85051
ZSFH,94765,2021-01-31,268985.5,85051
ZSFH,94765,2020-12-31,263901.1,85051
ZSFH,94765,2020-11-30,258910.01,85051
ZSFH,94765,2020-10-31,253733.52,85051
ZSFH,94765,2020-09-30,249272.42,85051
ZSFH,94765,2020-08-31,245651.82,85051
ZSFH,94765,2020-07-31,244027.19,85051
ZSFH,94765,2020-06-30,243208.22,85051
ZSFH,94765,2020-05-31,242343.18,85051
ZSFH,94765,2020-04-30,240075.75,85051
ZSFH,94765,2020-03-31,236476.8,85051
ZSFH,94765,2020-02-29,232269.83,85051
ZSFH,94765,2020-01-31,228702.58,85051
ZSFH,94765,2019-12-31,225873.86,85051
ZSFH,94765,2019-11-30,223760.11,85051
ZSFH,94765,2019-10-31,221932.19,85051
ZSFH,94765,2019-09-30,220621.24,85051
ZSFH,94765,2019-08-31,219807.68,85051
ZSFH,94765,2019-07-31,219046.87,85051
ZSFH,94765,2019-06-30,218399.95,85051
ZSFH,94765,2019-05-31,217386.96,85051
ZSFH,94765,2019-04-30,216223.23,85051
ZSFH,94765,2019-03-31,214276.58,85051
ZSFH,94765,2019-02-28,211886.05,85051
ZSFH,94765,2019-01-31,209464.98,85051
ZSFH,94765,2018-12-31,207514.76,85051
ZSFH,94765,2018-11-30,206147.81,85051
ZSFH,94765,2018-10-31,204639.76,85051
ZSFH,94765,2018-09-30,203212.28,85051
ZSFH,94765,2018-08-31,201564.99,85051
ZSFH,94765,2018-07-31,199883.24,85051
ZSFH,94765,2018-06-30,198072.97,85051
ZSFH,94765,2018-05-31,196505.63,85051
ZSFH,94765,2018-04-30,195000.67,85051
ZSFH,94765,2018-03-31,193458.16,85051
ZSFH,94765,2018-02-28,191384.02,85051
ZSFH,94765,2018-01-31,189350.26,85051
ZSFH,94765,2017-12-31,187541.03,85051
ZSFH,94765,2017-11-30,186307.29,85051
ZSFH,94765,2017-10-31,185055.89,85051
ZSFH,94765,2017-09-30,183858.59,85051
ZSFH,94765,2017-08-31,182658.66,85051
ZSFH,94765,2017-07-31,181483.26,85051
ZSFH,94765,2017-06-30,180427.92,85051
ZSFH,94765,2017-05-31,179190.22,85051
ZSFH,94765,2017-04-30,177910.61,85051
ZSFH,94765,2017-03-31,176391.42,85051
ZSFH,94765,2017-02-28,174850.48,85051
ZSFH,94765,2017-01-31,173441.35,85051
ZSFH,94765,2016-12-31,172168.89,85051
ZSFH,94765,2016-11-30,170968.26,85051
ZSFH,94765,2016-10-31,169564.24,85051
ZSFH,94765,2016-09-30,168125.68,85051
ZSFH,94765,2016-08-31,166720.03,85051
ZSFH,94765,2016-07-31,165730.52,85051
ZSFH,94765,2016-06-30,164855.18,85051
ZSFH,94765,2016-05-31,164039.85,85051
ZSFH,94765,2016-04-30,163250.15,85051
ZSFH,94765,2016-03-31,161986.26,85051
ZSFH,94765,2016-02-29,160032.41,85051
ZSFH,94765,2016-01-31,157540.41,85051
ZSFH,94765,2015-12-31,154972.82,85051
ZSFH,94765,2015-11-30,152720.9,85051
ZSFH,94765,2015-10-31,150222.11,85051
ZSFH,94765,2015-09-30,147893.12,85051
ZSFH,94765,2015-08-31,145700.39,85051
ZSFH,94765,2015-07-31,143968.66,85051
ZSFH,94765,2015-06-30,142371.78,85051
ZSFH,94765,2015-05-31,140474.26,85051
ZSFH,94765,2015-04-30,138737.86,85051
ZSFH,94765,2015-03-31,137211.64,85051
ZSFH,94765,2015-02-28,136312.33,85051
ZSFH,94765,2015-01-31,135530.31,85051
ZSFH,94765,2014-12-31,134708.85,85051
ZSFH,94765,2014-11-30,134096.17,85051
ZSFH,94765,2014-10-31,133598.17,85051
ZSFH,94765,2014-09-30,133187.84,85051
ZSFH,94765,2014-08-31,132766.38,85051
ZSFH,94765,2014-07-31,132536.25,85051
ZSFH,94765,2014-06-30,132462.21,85051
ZSFH,94765,2014-05-31,132071.48,85051
ZSFH,94765,2014-04-30,131306.81,85051
ZSFH,94765,2014-03-31,130072.11,85051
ZSFH,94765,2014-02-28,128236.12,85051
ZSFH,94765,2014-01-31,126143.6,85051
ZSFH,94765,2013-12-31,124087.52,85051
ZSFH,94765,2013-11-30,122108.56,85051
ZSFH,94765,2013-10-31,119680.44,85051
ZSFH,94765,2013-09-30,116785.96,85051
ZSFH,94765,2013-08-31,114147.39,85051
ZSFH,94765,2013-07-31,111546.18,85051
ZSFH,94765,2013-06-30,108451.12,85051
ZSFH,94765,2013-05-31,104971.57,85051
ZSFH,94765,2013-04-30,101456.1,85051
ZSFH,94765,2013-03-31,98720.99,85051
ZSFH,94765,2013-02-28,96922.17,85051
ZSFH,94765,2013-01-31,95272.45,85051
ZSFH,94765,2012-12-31,93328.37,85051
ZSFH,94765,2012-11-30,90863.64,85051
ZSFH,94765,2012-10-31,87891.78,85051
ZSFH,94765,2012-09-30,84487.57,85051
ZSFH,94765,2012-08-31,80889.39,85051
ZSFH,94765,2012-07-31,77601.4,85051
ZSFH,94765,2012-06-30,74589.01,85051
ZSFH,94765,2012-05-31,72011.76,85051
ZSFH,94765,2012-04-30,69820.81,85051
ZSFH,94765,2012-03-31,68179.84,85051
ZSFH,94765,2012-02-29,67056.4,85051
ZSFH,94765,2012-01-31,65962.2,85051
ZSFH,94765,2011-12-31,65076.94,85051
ZSFH,94765,2011-11-30,64316.58,85051
ZSFH,94765,2011-10-31,64082.41,85051
ZSFH,94765,2011-09-30,63952.17,85051
ZSFH,94765,2011-08-31,63913.73,85051
ZSFH,94765,2011-07-31,64095.52,85051
ZSFH,94765,2011-06-30,64585.8,85051
ZSFH,94765,2011-05-31,65803.0,85051
ZSFH,94765,2011-04-30,67033.24,85051
ZSFH,94765,2011-03-31,68404.95,85051
ZSFH,94765,2011-02-28,69797.89,85051
ZSFH,94765,2011-01-31,71801.04,85051
ZSFH,94765,2010-12-31,73828.88,85051
ZSFH,94765,2010-11-30,75408.41,85051
ZSFH,94765,2010-10-31,76626.9,85051
ZSFH,94765,2010-09-30,77788.95,85051
ZSFH,94765,2010-08-31,79064.91,85051
ZSFH,94765,2010-07-31,79919.66,85051
ZSFH,94765,2010-06-30,80425.23,85051
ZSFH,94765,2010-05-31,80186.72,85051
ZSFH,94765,2010-04-30,80219.28,85051
ZSFH,94765,2010-03-31,80341.02,85051
ZSFH,94765,2010-02-28,80839.7,85051
ZSFH,94765,2010-01-31,81099.95,85051
ZSFH,94765,2009-12-31,81381.93,85051
ZSFH,94765,2009-11-30,82054.99,85051
ZSFH,94765,2009-10-31,83665.78,85051
ZSFH,94765,2009-09-30,85923.09,85051
ZSFH,94765,2009-08-31,88161.0,85051
ZSFH,94765,2009-07-31,90368.69,85051
ZSFH,94765,2009-06-30,93008.28,85051
ZSFH,94765,2009-05-31,96388.69,85051
ZSFH,94765,2009-04-30,100199.02,85051
ZSFH,94765,2009-03-31,103880.6,85051
ZSFH,94765,2009-02-28,107232.53,85051
ZSFH,94765,2009-01-31,111226.76,85051
ZSFH,94765,2008-12-31,116323.33,85051
ZSFH,94765,2008-11-30,121793.16,85051
ZSFH,94765,2008-10-31,126685.82,85051
ZSFH,94765,2008-09-30,131095.88,85051
ZSFH,94765,2008-08-31,136357.21,85051
ZSFH,94765,2008-07-31,141753.19,85051
ZSFH,94765,2008-06-30,146297.52,85051
ZSFH,94765,2008-05-31,150610.5,85051
ZSFH,94765,2008-04-30,154756.08,85051
ZSFH,94765,2008-03-31,160054.05,85051
ZSFH,94765,2008-02-29,164349.48,85051
ZSFH,94765,2008-01-31,168436.09,85051
ZSFH,94765,2007-12-31,171791.96,85051
ZSFH,94765,2007-11-30,174939.23,85051
ZSFH,94765,2007-10-31,177718.31,85051
ZSFH,94765,2007-09-30,179716.31,85051
ZSFH,94765,2007-08-31,181436.37,85051
ZSFH,94765,2007-07-31,182655.25,85051
ZSFH,94765,2007-06-30,183189.81,85051
ZSFH,94765,2007-05-31,183078.5,85051
ZSFH,94765,2007-04-30,182459.62,85051
ZSFH,94765,2007-03-31,181774.23,85051
ZSFH,94765,2007-02-28,181338.99,85051
ZSFH,94765,2007-01-31,181102.62,85051
ZSFH,94765,2006-12-31,181208.52,85051
ZSFH,94765,2006-11-30,181226.87,85051
ZSFH,94765,2006-10-31,181418.85,85051
ZSFH,94765,2006-09-30,181434.53,85051
ZSFH,94765,2006-08-31,181919.65,85051
ZSFH,94765,2006-07-31,181810.73,85051
ZSFH,94765,2006-06-30,180875.0,85051
ZSFH,94765,2006-05-31,179169.4,85051
ZSFH,94765,2006-04-30,176625.05,85051
ZSFH,94765,2006-03-31,172830.15,85051
ZSFH,94765,2006-02-28,169635.32,85051
ZSFH,94765,2006-01-31,167198.71,85051
ZSFH,94765,2005-12-31,165420.45,85051
ZSFH,94765,2005-11-30,162163.25,85051
ZSFH,94765,2005-10-31,157326.58,85051
ZSFH,94765,2005-09-30,152544.74,85051
ZSFH,94765,2005-08-31,147357.51,85051
ZSFH,94765,2005-07-31,142452.09,85051
ZSFH,94765,2005-06-30,137545.77,85051
ZSFH,94765,2005-05-31,133156.02,85051
ZSFH,94765,2005-04-30,129824.47,85051
ZSFH,94765,2005-03-31,126699.74,85051
ZSFH,94765,2005-02-28,123943.55,85051
ZSFH,94765,2005-01-31,121193.52,85051
ZSFH,94765,2004-12-31,119024.97,85051
ZSFH,94765,2004-11-30,117078.26,85051
ZSFH,94765,2004-10-31,115503.2,85051
ZSFH,94765,2004-09-30,113949.28,85051
ZSFH,94765,2004-08-31,112449.85,85051
ZSFH,94765,2004-07-31,111023.91,85051
ZSFH,94765,2004-06-30,109841.48,85051
ZSFH,94765,2004-05-31,108945.03,85051
ZSFH,94765,2004-04-30,108099.96,85051
ZSFH,94765,2004-03-31,107432.53,85051
ZSFH,94765,2004-02-29,106940.4,85051
ZSFH,94765,2004-01-31,106562.69,85051
ZSFH,94765,2003-12-31,106297.49,85051
ZSFH,94765,2003-11-30,105960.57,85051
ZSFH,94765,2003-10-31,105550.14,85051
ZSFH,94765,2003-09-30,105004.48,85051
ZSFH,94765,2003-08-31,104428.7,85051
ZSFH,94765,2003-07-31,103903.17,85051
ZSFH,94765,2003-06-30,103447.27,85051
ZSFH,94765,2003-05-31,102974.23,85051
ZSFH,94765,2003-04-30,102478.88,85051
ZSFH,94765,2003-03-31,101939.03,85051
ZSFH,94765,2003-02-28,101445.1,85051
ZSFH,94765,2003-01-31,100984.59,85051
ZSFH,94765,2002-12-31,100580.56,85051
ZSFH,94765,2002-11-30,100186.51,85051
ZSFH,94765,2002-10-31,99751.08,85051
ZSFH,94765,2002-09-30,99242.09,85051
ZSFH,94765,2002-08-31,98775.4,85051
ZSFH,94765,2002-07-31,98314.7,85051
ZSFH,94765,2002-06-30,97942.58,85051
ZSFH,94765,2002-05-31,97592.06,85051
ZSFH,94765,2002-04-30,97269.21,85051
ZSFH,94765,2002-03-31,96895.54,85051
ZSFH,94765,2002-02-28,96494.08,85051
ZSFH,94765,2002-01-31,96097.16,85051
ZSFH,94765,2001-12-31,95686.62,85051
ZSFH,94765,2001-11-30,95181.12,85051
ZSFH,94765,2001-10-31,94611.76,85051
ZSFH,94765,2001-09-30,93993.27,85051
ZSFH,94765,2001-08-31,93364.11,85051
ZSFH,94765,2001-07-31,92738.85,85051
ZSFH,94765,2001-06-30,92178.77,85051
ZSFH,94765,2001-05-31,91626.66,85051
ZSFH,94765,2001-04-30,91082.08,85051
ZSFH,94765,2001-03-31,90547.68,85051
ZSFH,94765,2001-02-28,90062.02,85051
ZSFH,94765,2001-01-31,89553.13,85051
ZSFH,94765,2000-12-31,88984.26,85051
ZSFH,94765,2000-11-30,88421.75,85051
ZSFH,94765,2000-10-31,87929.66,85051
ZSFH,94765,2000-09-30,87483.68,85051
ZSFH,94765,2000-08-31,86984.7,85051
ZSFH,94765,2000-07-31,86480.41,85051
ZSFH,94765,2000-06-30,85996.89,85051
ZSFH,94765,2000-05-31,85554.17,85051
ZSFH,94765,2000-04-30,85067.09,85051
ZSFH,94765,2000-03-31,84571.55,85051
ZSFH,94765,2000-02-29,84310.8,85051
ZSFH,94765,2000-01-31,84084.67,85051
ZSFH,94765,1999-12-31,94455.0,85051
ZSFH,94765,1999-11-30,94003.0,85051
ZSFH,94765,1999-10-31,93529.0,85051
ZSFH,94765,1999-09-30,92847.0,85051
ZSFH,94765,1999-08-31,92198.0,85051
ZSFH,94765,1999-07-31,91436.0,85051
ZSFH,94765,1999-06-30,90695.0,85051
ZSFH,94765,1999-05-31,89785.0,85051
ZSFH,94765,1999-04-30,89067.0,85051
ZSFH,94765,1999-03-31,88424.0,85051
ZSFH,94765,1999-02-28,88015.0,85051
ZSFH,94765,1999-01-31,87676.0,85051
ZSFH,94765,1998-12-31,87329.0,85051
ZSFH,94765,1998-11-30,86856.0,85051
ZSFH,94765,1998-10-31,86414.0,85051
ZSFH,94765,1998-09-30,86043.0,85051
ZSFH,94765,1998-08-31,85594.0,85051
ZSFH,94765,1998-07-31,85172.0,85051
ZSFH,94765,1998-06-30,84816.0,85051
ZSFH,94765,1998-05-31,84626.0,85051
ZSFH,94765,1998-04-30,84470.0,85051
ZSFH,94765,1998-03-31,84307.0,85051
ZSFH,94765,1998-02-28,83993.0,85051
ZSFH,94765,1998-01-31,83646.0,85051
ZSFH,94765,1997-12-31,83303.0,85051
ZSFH,94765,1997-11-30,83088.0,85051
ZSFH,94765,1997-10-31,82792.0,85051
ZSFH,94765,1997-09-30,82435.0,85051
ZSFH,94765,1997-08-31,82049.0,85051
ZSFH,94765,1997-07-31,81742.0,85051
ZSFH,94765,1997-06-30,81387.0,85051
ZSFH,94765,1997-05-31,81064.0,85051
ZSFH,94765,1997-04-30,80737.0,85051
ZSFH,94765,1997-03-31,80473.0,85051
ZSFH,94765,1997-02-28,80223.0,85051
ZSFH,94765,1997-01-31,79900.0,85051
ZSFH,94765,1996-12-31,79564.0,85051
ZSFH,94765,1996-11-30,79170.0,85051
ZSFH,94765,1996-10-31,78817.0,85051
ZSFH,94765,1996-09-30,78499.0,85051
ZSFH,94765,1996-08-31,78219.0,85051
ZSFH,94765,1996-07-31,77881.0,85051
ZSFH,94765,1996-06-30,77538.0,85051
ZSFH,94765,1996-05-31,77117.0,85051
ZSFH,94765,1996-04-30,76646.0,85051
ZSFH,94765,1996-03-31,76111.0,85051
ZSFH,94765,1996-02-29,75823.0,85051
ZSFH,94765,1996-01-31,75584.0,85051
ZSFH,94764,2024-05-31,643252.94,85050
ZSFH,94764,2024-04-30,640364.98,85050
ZSFH,94764,2024-03-31,636427.72,85050
ZSFH,94764,2024-02-29,633623.05,85050
ZSFH,94764,2024-01-31,632651.76,85050
ZSFH,94764,2023-12-31,632091.63,85050
ZSFH,94764,2023-11-30,630244.25,85050
ZSFH,94764,2023-10-31,627047.08,85050
ZSFH,94764,2023-09-30,622812.64,85050
ZSFH,94764,2023-08-31,617931.81,85050
ZSFH,94764,2023-07-31,612620.25,85050
ZSFH,94764,2023-06-30,607486.02,85050
ZSFH,94764,2023-05-31,603696.18,85050
ZSFH,94764,2023-04-30,601478.33,85050
ZSFH,94764,2023-03-31,601740.75,85050
ZSFH,94764,2023-02-28,604685.64,85050
ZSFH,94764,2023-01-31,611509.97,85050
ZSFH,94764,2022-12-31,621311.85,85050
ZSFH,94764,2022-11-30,631719.0,85050
ZSFH,94764,2022-10-31,642684.25,85050
ZSFH,94764,2022-09-30,653497.11,85050
ZSFH,94764,2022-08-31,663072.68,85050
ZSFH,94764,2022-07-31,666027.58,85050
ZSFH,94764,2022-06-30,660135.17,85050
ZSFH,94764,2022-05-31,646580.91,85050
ZSFH,94764,2022-04-30,629075.8,85050
ZSFH,94764,2022-03-31,611585.41,85050
ZSFH,94764,2022-02-28,596441.88,85050
ZSFH,94764,2022-01-31,585024.7,85050
ZSFH,94764,2021-12-31,575725.71,85050
ZSFH,94764,2021-11-30,567411.29,85050
ZSFH,94764,2021-10-31,558954.1,85050
ZSFH,94764,2021-09-30,550491.41,85050
ZSFH,94764,2021-08-31,541024.33,85050
ZSFH,94764,2021-07-31,529582.14,85050
ZSFH,94764,2021-06-30,515021.2,85050
ZSFH,94764,2021-05-31,499607.63,85050
ZSFH,94764,2021-04-30,485049.08,85050
ZSFH,94764,2021-03-31,473795.35,85050
ZSFH,94764,2021-02-28,464884.13,85050
ZSFH,94764,2021-01-31,457788.23,85050
ZSFH,94764,2020-12-31,451201.65,85050
ZSFH,94764,2020-11-30,444433.3,85050
ZSFH,94764,2020-10-31,437274.23,85050
ZSFH,94764,2020-09-30,430634.03,85050
ZSFH,94764,2020-08-31,424784.12,85050
ZSFH,94764,2020-07-31,420817.75,85050
ZSFH,94764,2020-06-30,418493.68,85050
ZSFH,94764,2020-05-31,416782.33,85050
ZSFH,94764,2020-04-30,414357.4,85050
ZSFH,94764,2020-03-31,410883.71,85050
ZSFH,94764,2020-02-29,407081.69,85050
ZSFH,94764,2020-01-31,403916.88,85050
ZSFH,94764,2019-12-31,400899.53,85050
ZSFH,94764,2019-11-30,398675.73,85050
ZSFH,94764,2019-10-31,396333.37,85050
ZSFH,94764,2019-09-30,394553.36,85050
ZSFH,94764,2019-08-31,392892.09,85050
ZSFH,94764,2019-07-31,391859.36,85050
ZSFH,94764,2019-06-30,391270.47,85050
ZSFH,94764,2019-05-31,390834.7,85050
ZSFH,94764,2019-04-30,390411.76,85050
ZSFH,94764,2019-03-31,389410.05,85050
ZSFH,94764,2019-02-28,388020.98,85050
ZSFH,94764,2019-01-31,386573.18,85050
ZSFH,94764,2018-12-31,385354.9,85050
ZSFH,94764,2018-11-30,384126.24,85050
ZSFH,94764,2018-10-31,382715.07,85050
ZSFH,94764,2018-09-30,381192.75,85050
ZSFH,94764,2018-08-31,379454.49,85050
ZSFH,94764,2018-07-31,377382.88,85050
ZSFH,94764,2018-06-30,375078.07,85050
ZSFH,94764,2018-05-31,373024.31,85050
ZSFH,94764,2018-04-30,371326.55,85050
ZSFH,94764,2018-03-31,369797.63,85050
ZSFH,94764,2018-02-28,368062.42,85050
ZSFH,94764,2018-01-31,366080.39,85050
ZSFH,94764,2017-12-31,364403.35,85050
ZSFH,94764,2017-11-30,363071.8,85050
ZSFH,94764,2017-10-31,361851.48,85050
ZSFH,94764,2017-09-30,360561.52,85050
ZSFH,94764,2017-08-31,359341.48,85050
ZSFH,94764,2017-07-31,358422.47,85050
ZSFH,94764,2017-06-30,357399.18,85050
ZSFH,94764,2017-05-31,356293.36,85050
ZSFH,94764,2017-04-30,354954.33,85050
ZSFH,94764,2017-03-31,353152.68,85050
ZSFH,94764,2017-02-28,351509.0,85050
ZSFH,94764,2017-01-31,349842.86,85050
ZSFH,94764,2016-12-31,348377.83,85050
ZSFH,94764,2016-11-30,346740.94,85050
ZSFH,94764,2016-10-31,345357.08,85050
ZSFH,94764,2016-09-30,344429.42,85050
ZSFH,94764,2016-08-31,343844.32,85050
ZSFH,94764,2016-07-31,343741.57,85050
ZSFH,94764,2016-06-30,343645.58,85050
ZSFH,94764,2016-05-31,343281.59,85050
ZSFH,94764,2016-04-30,342905.54,85050
ZSFH,94764,2016-03-31,341974.87,85050
ZSFH,94764,2016-02-29,340268.12,85050
ZSFH,94764,2016-01-31,337808.81,85050
ZSFH,94764,2015-12-31,335029.2,85050
ZSFH,94764,2015-11-30,332815.84,85050
ZSFH,94764,2015-10-31,330539.28,85050
ZSFH,94764,2015-09-30,328641.12,85050
ZSFH,94764,2015-08-31,326971.74,85050
ZSFH,94764,2015-07-31,325776.74,85050
ZSFH,94764,2015-06-30,324714.8,85050
ZSFH,94764,2015-05-31,323866.22,85050
ZSFH,94764,2015-04-30,322714.84,85050
ZSFH,94764,2015-03-31,321530.13,85050
ZSFH,94764,2015-02-28,320351.95,85050
ZSFH,94764,2015-01-31,319538.37,85050
ZSFH,94764,2014-12-31,318912.29,85050
ZSFH,94764,2014-11-30,318730.88,85050
ZSFH,94764,2014-10-31,318665.56,85050
ZSFH,94764,2014-09-30,319122.99,85050
ZSFH,94764,2014-08-31,319301.61,85050
ZSFH,94764,2014-07-31,319538.38,85050
ZSFH,94764,2014-06-30,319643.96,85050
ZSFH,94764,2014-05-31,319430.73,85050
ZSFH,94764,2014-04-30,318945.72,85050
ZSFH,94764,2014-03-31,317910.91,85050
ZSFH,94764,2014-02-28,315952.94,85050
ZSFH,94764,2014-01-31,313905.04,85050
ZSFH,94764,2013-12-31,312055.33,85050
ZSFH,94764,2013-11-30,310516.7,85050
ZSFH,94764,2013-10-31,308014.94,85050
ZSFH,94764,2013-09-30,304192.69,85050
ZSFH,94764,2013-08-31,299816.48,85050
ZSFH,94764,2013-07-31,295229.51,85050
ZSFH,94764,2013-06-30,289752.23,85050
ZSFH,94764,2013-05-31,284871.98,85050
ZSFH,94764,2013-04-30,280252.91,85050
ZSFH,94764,2013-03-31,275935.91,85050
ZSFH,94764,2013-02-28,271385.19,85050
ZSFH,94764,2013-01-31,267273.62,85050
ZSFH,94764,2012-12-31,263391.93,85050
ZSFH,94764,2012-11-30,260031.73,85050
ZSFH,94764,2012-10-31,255319.99,85050
ZSFH,94764,2012-09-30,249755.91,85050
ZSFH,94764,2012-08-31,243700.86,85050
ZSFH,94764,2012-07-31,238107.98,85050
ZSFH,94764,2012-06-30,232727.12,85050
ZSFH,94764,2012-05-31,227817.32,85050
ZSFH,94764,2012-04-30,223846.6,85050
ZSFH,94764,2012-03-31,221247.17,85050
ZSFH,94764,2012-02-29,219809.86,85050
ZSFH,94764,2012-01-31,217748.63,85050
ZSFH,94764,2011-12-31,216237.56,85050
ZSFH,94764,2011-11-30,214673.37,85050
ZSFH,94764,2011-10-31,214377.23,85050
ZSFH,94764,2011-09-30,213898.0,85050
ZSFH,94764,2011-08-31,213515.26,85050
ZSFH,94764,2011-07-31,213579.83,85050
ZSFH,94764,2011-06-30,214312.59,85050
ZSFH,94764,2011-05-31,216444.59,85050
ZSFH,94764,2011-04-30,218207.15,85050
ZSFH,94764,2011-03-31,219949.5,85050
ZSFH,94764,2011-02-28,221243.84,85050
ZSFH,94764,2011-01-31,223940.46,85050
ZSFH,94764,2010-12-31,227279.23,85050
ZSFH,94764,2010-11-30,230160.41,85050
ZSFH,94764,2010-10-31,233247.1,85050
ZSFH,94764,2010-09-30,235810.67,85050
ZSFH,94764,2010-08-31,239498.7,85050
ZSFH,94764,2010-07-31,242194.73,85050
ZSFH,94764,2010-06-30,245613.97,85050
ZSFH,94764,2010-05-31,246860.52,85050
ZSFH,94764,2010-04-30,248051.22,85050
ZSFH,94764,2010-03-31,249288.76,85050
ZSFH,94764,2010-02-28,251613.65,85050
ZSFH,94764,2010-01-31,252941.92,85050
ZSFH,94764,2009-12-31,251850.53,85050
ZSFH,94764,2009-11-30,251618.15,85050
ZSFH,94764,2009-10-31,252496.99,85050
ZSFH,94764,2009-09-30,256058.41,85050
ZSFH,94764,2009-08-31,258524.98,85050
ZSFH,94764,2009-07-31,261536.22,85050
ZSFH,94764,2009-06-30,265028.25,85050
ZSFH,94764,2009-05-31,269055.57,85050
ZSFH,94764,2009-04-30,273504.9,85050
ZSFH,94764,2009-03-31,277080.22,85050
ZSFH,94764,2009-02-28,280964.08,85050
ZSFH,94764,2009-01-31,285910.93,85050
ZSFH,94764,2008-12-31,294852.25,85050
ZSFH,94764,2008-11-30,304236.18,85050
